hsa:1	hsa:A1BG
hsa:102465498	hsa:MIR6830
hsa:102465499	hsa:MIR6831
hsa:102465500	hsa:MIR6833
hsa:102465501	hsa:MIR6834
hsa:102465502	hsa:MIR6835
hsa:102465503	hsa:MIR6836
hsa:102465504	hsa:MIR6838
hsa:102465505	hsa:MIR6839
hsa:102465506	hsa:MIR6841
hsa:102465507	hsa:MIR6842
hsa:102465508	hsa:MIR6843
hsa:102465509	hsa:MIR6846
hsa:102465510	hsa:MIR6847
hsa:102465511	hsa:MIR6848
hsa:102465512	hsa:MIR6851
hsa:102465513	hsa:MIR6852
hsa:102465514	hsa:MIR6854
hsa:102465515	hsa:MIR6856
hsa:102465516	hsa:MIR6857
hsa:102465517	hsa:MIR6858
hsa:102465518	hsa:MIR6860
hsa:102465519	hsa:MIR6861
hsa:102465520	hsa:MIR6862-1
hsa:102465521	hsa:MIR6864
hsa:102465522	hsa:MIR6865
hsa:102465523	hsa:MIR6867
hsa:102465524	hsa:MIR6869
hsa:102465525	hsa:MIR6870
hsa:102465526	hsa:MIR6872
hsa:102465527	hsa:MIR6876
hsa:102465528	hsa:MIR6877
hsa:102465529	hsa:MIR6878
hsa:102465530	hsa:MIR6881
hsa:102465531	hsa:MIR6882
hsa:102465532	hsa:MIR6883
hsa:102465533	hsa:MIR6885
hsa:102465534	hsa:MIR6886
hsa:102465535	hsa:MIR6888
hsa:102465536	hsa:MIR6890
hsa:102465537	hsa:MIR6891
hsa:102465538	hsa:MIR6892
hsa:102465539	hsa:MIR6895
hsa:102465665	hsa:MIR7107
hsa:102465666	hsa:MIR7109
hsa:102465667	hsa:MIR7110
hsa:102465668	hsa:MIR7111
hsa:102465669	hsa:MIR7113
hsa:102465683	hsa:MIR6511A3
hsa:102465684	hsa:MIR6511A4
hsa:102465688	hsa:MIR7150
hsa:102465689	hsa:MIR7152
hsa:102465690	hsa:MIR7153
hsa:102465691	hsa:MIR7154
hsa:102465692	hsa:MIR7157
hsa:102465693	hsa:MIR7158
hsa:102465694	hsa:MIR7161
hsa:102465695	hsa:MIR7160
hsa:102465696	hsa:MIR486-2
hsa:102465800	hsa:MIR7702
hsa:102465801	hsa:MIR7703
hsa:102465802	hsa:MIR7704
hsa:102465803	hsa:MIR7706
hsa:102465832	hsa:MIR7843
hsa:102465833	hsa:MIR4433B
hsa:102465834	hsa:MIR7844
hsa:102465835	hsa:MIR7845
hsa:102465836	hsa:MIR7846
hsa:102465837	hsa:MIR7849
hsa:102465838	hsa:MIR7850
hsa:102465839	hsa:MIR7852
hsa:102465840	hsa:MIR7854
hsa:102465841	hsa:MIR7855
hsa:102465842	hsa:MIR7856
hsa:102465854	hsa:MIR548BA
hsa:102465855	hsa:MIR7973-2
hsa:102465856	hsa:MIR7974
hsa:102465857	hsa:MIR7976
hsa:102465858	hsa:MIR7977
hsa:102465859	hsa:MIR7978
hsa:102465860	hsa:MIR8054
hsa:102465861	hsa:MIR8055
hsa:102465862	hsa:MIR8056
hsa:102465863	hsa:MIR8058
hsa:102465864	hsa:MIR8060
hsa:102465865	hsa:MIR8062
hsa:102465866	hsa:MIR8064
hsa:102465867	hsa:MIR8065
hsa:102465868	hsa:MIR8066
hsa:102465869	hsa:MIR8067
hsa:102465870	hsa:MIR8070
hsa:102465871	hsa:MIR8071-1
hsa:102465872	hsa:MIR8073
hsa:102465873	hsa:MIR8074
hsa:102465874	hsa:MIR8075
hsa:102465875	hsa:MIR8077
hsa:102465876	hsa:MIR8079
hsa:102465877	hsa:MIR8080
hsa:102465878	hsa:MIR8082
hsa:102465879	hsa:MIR8085
hsa:102465880	hsa:MIR8086
hsa:102465881	hsa:MIR8087
hsa:102465882	hsa:MIR8089
hsa:102465906	hsa:MIR7112
hsa:102465907	hsa:MIR6862-2
hsa:102465908	hsa:MIR6770-2
hsa:102465909	hsa:MIR6859-2
hsa:102465910	hsa:MIR6859-3
hsa:102465944	hsa:MIR6072
hsa:102465974	hsa:MIR6719
hsa:102465975	hsa:MIR6763
hsa:102465976	hsa:MIR6807
hsa:102465977	hsa:MIR6829
hsa:102465978	hsa:MIR6850
hsa:102465985	hsa:MIR6511B2
hsa:102465993	hsa:MIR7847
hsa:102465995	hsa:MIR8081
hsa:102466081	hsa:MIR5739
hsa:102466103	hsa:MIR6075
hsa:102466104	hsa:MIR6090
hsa:102466162	hsa:MIR548AZ
hsa:102466189	hsa:MIR6715A
hsa:102466190	hsa:MIR6721
hsa:102466191	hsa:MIR6736
hsa:102466192	hsa:MIR6750
hsa:102466193	hsa:MIR6757
hsa:102466194	hsa:MIR6773
hsa:102466195	hsa:MIR6780A
hsa:102466196	hsa:MIR6794
hsa:102466197	hsa:MIR6810
hsa:102466198	hsa:MIR6817
hsa:102466199	hsa:MIR6825
hsa:102466200	hsa:MIR6844
hsa:102466201	hsa:MIR6853
hsa:102466202	hsa:MIR6769B
hsa:102466203	hsa:MIR6874
hsa:102466204	hsa:MIR6880
hsa:102466205	hsa:MIR6887
hsa:102466222	hsa:MIR7106
hsa:102466223	hsa:MIR7114
hsa:102466225	hsa:MIR6077
hsa:102466227	hsa:MIR7162
hsa:102466235	hsa:MIR7515
hsa:102466247	hsa:MIR1273H
hsa:102466250	hsa:MIR7973-1
hsa:102466251	hsa:MIR8061
hsa:102466252	hsa:MIR8069-1
hsa:102466253	hsa:MIR8076
hsa:102466259	hsa:MIR6770-3
hsa:102466268	hsa:MIR6511A1
hsa:102466270	hsa:MIR6741
hsa:102466271	hsa:MIR6893
hsa:102466515	hsa:MIR1199
hsa:102466516	hsa:MIR6071
hsa:102466518	hsa:MIR6081
hsa:102466519	hsa:MIR6086
hsa:102466615	hsa:MIR6127
hsa:102466616	hsa:MIR6132
hsa:102466656	hsa:MIR6500
hsa:102466657	hsa:MIR6505
hsa:102466658	hsa:MIR6510
hsa:102466659	hsa:MIR6515
hsa:102466719	hsa:MIR6716
hsa:102466720	hsa:MIR6720
hsa:102466721	hsa:MIR892C
hsa:102466722	hsa:MIR6730
hsa:102466723	hsa:MIR6734
hsa:102466724	hsa:MIR6739
hsa:102466725	hsa:MIR6744
hsa:102466726	hsa:MIR6745
hsa:102466727	hsa:MIR6749
hsa:102466728	hsa:MIR6754
hsa:102466729	hsa:MIR6759
hsa:102466730	hsa:MIR6764
hsa:102466731	hsa:MIR6769A
hsa:102466732	hsa:MIR6774
hsa:102466733	hsa:MIR6778
hsa:102466734	hsa:MIR6783
hsa:102466735	hsa:MIR6788
hsa:102466736	hsa:MIR6789
hsa:102466737	hsa:MIR6793
hsa:102466738	hsa:MIR6798
hsa:102466739	hsa:MIR6803
hsa:102466740	hsa:MIR6808
hsa:102466741	hsa:MIR6813
hsa:102466742	hsa:MIR6818
hsa:102466743	hsa:MIR6822
hsa:102466744	hsa:MIR6827
hsa:102466745	hsa:MIR6832
hsa:102466746	hsa:MIR6780B
hsa:102466747	hsa:MIR6840
hsa:102466748	hsa:MIR6845
hsa:102466749	hsa:MIR6849
hsa:102466750	hsa:MIR6855
hsa:102466751	hsa:MIR6859-1
hsa:102466752	hsa:MIR6863
hsa:102466753	hsa:MIR6868
hsa:102466754	hsa:MIR6873
hsa:102466755	hsa:MIR6875
hsa:102466756	hsa:MIR6879
hsa:102466757	hsa:MIR6884
hsa:102466758	hsa:MIR6889
hsa:102466759	hsa:MIR6894
hsa:102466806	hsa:MIR7108
hsa:102466812	hsa:MIR6511A2
hsa:102466814	hsa:MIR7151
hsa:102466815	hsa:MIR7155
hsa:102466816	hsa:MIR7159
hsa:102466854	hsa:MIR7705
hsa:102466864	hsa:MIR6516
hsa:102466865	hsa:MIR7848
hsa:102466866	hsa:MIR7853
hsa:102466872	hsa:MIR7975
hsa:102466873	hsa:MIR8052
hsa:102466874	hsa:MIR8057
hsa:102466875	hsa:MIR8063
hsa:102466876	hsa:MIR8068
hsa:102466877	hsa:MIR8072
hsa:102466878	hsa:MIR8078
hsa:102466879	hsa:MIR8083
hsa:102466880	hsa:MIR8088
hsa:102466889	hsa:MIR8071-2
hsa:102466906	hsa:MIR6124
hsa:102466911	hsa:MIR6785
hsa:102466912	hsa:MIR6871
hsa:102466918	hsa:MIR8059
hsa:102466953	hsa:MIR6082
hsa:102466967	hsa:MIR6130
hsa:102466972	hsa:MIR6508
hsa:102466982	hsa:MIR6729
hsa:102466983	hsa:MIR6766
hsa:102466984	hsa:MIR6801
hsa:102466985	hsa:MIR6837
hsa:102466986	hsa:MIR6866
hsa:102466995	hsa:MIR7156
hsa:102467003	hsa:MIR7851
hsa:102467004	hsa:MIR8053
hsa:102467005	hsa:MIR8084
hsa:10247	hsa:RIDA
hsa:10248	hsa:POP7
hsa:10249	hsa:GLYAT
hsa:1025	hsa:CDK9
hsa:10250	hsa:SRRM1
hsa:10251	hsa:SPRY3
hsa:10252	hsa:SPRY1
hsa:10253	hsa:SPRY2
hsa:10254	hsa:STAM2
hsa:10256	hsa:CNKSR1
hsa:10257	hsa:ABCC4
hsa:1026	hsa:CDKN1A
hsa:10260	hsa:DENND4A
hsa:10261	hsa:IGSF6
hsa:10262	hsa:SF3B4
hsa:10263	hsa:CDK2AP2
hsa:10265	hsa:IRX5
hsa:10266	hsa:RAMP2
hsa:10267	hsa:RAMP1
hsa:10268	hsa:RAMP3
hsa:10269	hsa:ZMPSTE24
hsa:1027	hsa:CDKN1B
hsa:10270	hsa:AKAP8
hsa:10272	hsa:FSTL3
hsa:102723407	hsa:IGH
hsa:102723451	hsa:FAM243B
hsa:102723475	hsa:KCNE1B
hsa:102723547	hsa:CSAG2
hsa:102723553	hsa:SMIM11B
hsa:102723555	hsa:SPDYE16
hsa:102723631	hsa:CT45A10
hsa:102723655	hsa:TP53TG3
hsa:102723680	hsa:CT45A9
hsa:102723713	hsa:TP53TG3
hsa:102723737	hsa:CT45A8
hsa:102723796	hsa:TLE7
hsa:102723849	hsa:SPDYE17
hsa:102723859	hsa:TBC1D3E
hsa:102724023	hsa:GATD3B
hsa:102724101	hsa:TP53TG3E
hsa:102724127	hsa:TP53TG3F
hsa:102724197	hsa:GGT2
hsa:102724231	hsa:C3orf86
hsa:102724279	hsa:CLEC4O
hsa:102724398	hsa:CH507-42P11.6
hsa:102724428	hsa:SIK1B
hsa:102724473	hsa:GAGE10
hsa:102724560	hsa:CBSL
hsa:102724594	hsa:U2AF1L5
hsa:102724631	hsa:POTEB3
hsa:102724652	hsa:CRYAA2
hsa:102724862	hsa:TBC1D3I
hsa:102724971	hsa:IGH
hsa:102725023	hsa:KIR2DS3
hsa:10273	hsa:STUB1
hsa:10274	hsa:STAG1
hsa:10276	hsa:NET1
hsa:10277	hsa:UBE4B
hsa:10278	hsa:EFS
hsa:10279	hsa:PRSS16
hsa:1028	hsa:CDKN1C
hsa:10280	hsa:SIGMAR1
hsa:102800317	hsa:TPTEP2-CSNK1E
hsa:10282	hsa:BET1
hsa:10283	hsa:CWC27
hsa:10284	hsa:SAP18
hsa:10285	hsa:SMNDC1
hsa:10286	hsa:BCAS2
hsa:10287	hsa:RGS19
hsa:10288	hsa:LILRB2
hsa:10289	hsa:EIF1B
hsa:1029	hsa:CDKN2A
hsa:10290	hsa:SPEG
hsa:10291	hsa:SF3A1
hsa:10293	hsa:TRAIP
hsa:10294	hsa:DNAJA2
hsa:10295	hsa:BCKDK
hsa:10296	hsa:MAEA
hsa:10297	hsa:APC2
hsa:10298	hsa:PAK4
hsa:10299	hsa:MARCHF6
hsa:103	hsa:ADAR
hsa:1030	hsa:CDKN2B
hsa:10300	hsa:KATNB1
hsa:10302	hsa:SNAPC5
hsa:10307	hsa:APBB3
hsa:10308	hsa:ZNF267
hsa:10309	hsa:CCNO
hsa:1031	hsa:CDKN2C
hsa:10311	hsa:VPS26C
hsa:10312	hsa:TCIRG1
hsa:10313	hsa:RTN3
hsa:10314	hsa:LANCL1
hsa:10316	hsa:NMUR1
hsa:10317	hsa:B3GALT5
hsa:10318	hsa:TNIP1
hsa:10319	hsa:LAMC3
hsa:1032	hsa:CDKN2D
hsa:10320	hsa:IKZF1
hsa:10321	hsa:CRISP3
hsa:10322	hsa:SMYD5
hsa:10324	hsa:KLHL41
hsa:10325	hsa:RRAGB
hsa:10326	hsa:SIRPB1
hsa:10327	hsa:AKR1A1
hsa:10328	hsa:EMC8
hsa:10329	hsa:RXYLT1
hsa:1033	hsa:CDKN3
hsa:10330	hsa:CNPY2
hsa:10331	hsa:B3GNT3
hsa:10332	hsa:CLEC4M
hsa:10333	hsa:TLR6
hsa:103344718	hsa:HOTS
hsa:10335	hsa:IRAG1
hsa:10336	hsa:PCGF3
hsa:10342	hsa:TFG
hsa:10343	hsa:PKDREJ
hsa:10344	hsa:CCL26
hsa:10345	hsa:TRDN
hsa:10346	hsa:TRIM22
hsa:10347	hsa:ABCA7
hsa:10349	hsa:ABCA10
hsa:10350	hsa:ABCA9
hsa:103504726	hsa:MIR3670-3
hsa:103504727	hsa:MIR6724-2
hsa:103504729	hsa:MIR3179-4
hsa:103504730	hsa:MIR9500
hsa:103504731	hsa:MIR3648-2
hsa:103504732	hsa:MIR941-5
hsa:103504733	hsa:MIR6724-4
hsa:103504734	hsa:MIR1244-4
hsa:103504735	hsa:MIR548BB
hsa:103504736	hsa:MIR8069-2
hsa:103504737	hsa:MIR8485
hsa:103504738	hsa:MIR6859-4
hsa:103504739	hsa:MIR6724-3
hsa:103504740	hsa:MIR3670-4
hsa:103504741	hsa:MIR5701-3
hsa:10351	hsa:ABCA8
hsa:10352	hsa:WARS2
hsa:1036	hsa:CDO1
hsa:10360	hsa:NPM3
hsa:10361	hsa:NPM2
hsa:10362	hsa:HMG20B
hsa:103625684	hsa:RNU6-2
hsa:10363	hsa:HMG20A
hsa:10365	hsa:KLF2
hsa:10367	hsa:MICU1
hsa:10368	hsa:CACNG3
hsa:10369	hsa:CACNG2
hsa:10370	hsa:CITED2
hsa:10371	hsa:SEMA3A
hsa:10376	hsa:TUBA1B
hsa:10379	hsa:IRF9
hsa:1038	hsa:CDR1
hsa:10380	hsa:BPNT1
hsa:10381	hsa:TUBB3
hsa:10382	hsa:TUBB4A
hsa:10383	hsa:TUBB4B
hsa:10384	hsa:BTN3A3
hsa:10385	hsa:BTN2A2
hsa:10388	hsa:SYCP2
hsa:10389	hsa:SCML2
hsa:1039	hsa:CDR2
hsa:10390	hsa:CEPT1
hsa:10391	hsa:CORO2B
hsa:103910	hsa:MYL12B
hsa:10392	hsa:NOD1
hsa:10393	hsa:ANAPC10
hsa:10394	hsa:PRG3
hsa:10395	hsa:DLC1
hsa:10396	hsa:ATP8A1
hsa:10397	hsa:NDRG1
hsa:10398	hsa:MYL9
hsa:10399	hsa:RACK1
hsa:104	hsa:ADARB1
hsa:1040	hsa:CDS1
hsa:10400	hsa:PEMT
hsa:10401	hsa:PIAS3
hsa:10402	hsa:ST3GAL6
hsa:10403	hsa:NDC80
hsa:10404	hsa:CPQ
hsa:10406	hsa:WFDC2
hsa:10407	hsa:SPAG11B
hsa:10409	hsa:BASP1
hsa:1041	hsa:CDSN
hsa:10410	hsa:IFITM3
hsa:10411	hsa:RAPGEF3
hsa:10412	hsa:NSA2
hsa:10413	hsa:YAP1
hsa:10417	hsa:SPON2
hsa:10418	hsa:SPON1
hsa:10419	hsa:PRMT5
hsa:10420	hsa:TESK2
hsa:10421	hsa:CD2BP2
hsa:10422	hsa:UBAC1
hsa:10423	hsa:CDIPT
hsa:10424	hsa:PGRMC2
hsa:10425	hsa:ARIH2
hsa:10426	hsa:TUBGCP3
hsa:10427	hsa:SEC24B
hsa:10428	hsa:CFDP1
hsa:1043	hsa:CD52
hsa:10430	hsa:TMEM147
hsa:10432	hsa:RBM14
hsa:104326055	hsa:APOA1-AS
hsa:10434	hsa:LYPLA1
hsa:10435	hsa:CDC42EP2
hsa:10436	hsa:EMG1
hsa:10437	hsa:IFI30
hsa:10438	hsa:C1D
hsa:10439	hsa:OLFM1
hsa:1044	hsa:CDX1
hsa:10440	hsa:TIMM17A
hsa:10443	hsa:N4BP2L2
hsa:10444	hsa:ZER1
hsa:10445	hsa:MCRS1
hsa:10446	hsa:LRRN2
hsa:10447	hsa:FAM3C
hsa:10449	hsa:ACAA2
hsa:1045	hsa:CDX2
hsa:10450	hsa:PPIE
hsa:10451	hsa:VAV3
hsa:10452	hsa:TOMM40
hsa:10454	hsa:TAB1
hsa:10455	hsa:ECI2
hsa:10456	hsa:HAX1
hsa:10457	hsa:GPNMB
hsa:10458	hsa:BAIAP2
hsa:10459	hsa:MAD2L2
hsa:1046	hsa:CDX4
hsa:10460	hsa:TACC3
hsa:10461	hsa:MERTK
hsa:10462	hsa:CLEC10A
hsa:10463	hsa:SLC30A9
hsa:10464	hsa:PIBF1
hsa:10465	hsa:PPIH
hsa:10466	hsa:COG5
hsa:10467	hsa:ZNHIT1
hsa:10468	hsa:FST
hsa:10469	hsa:TIMM44
hsa:1047	hsa:CLGN
hsa:10471	hsa:PFDN6
hsa:10472	hsa:ZBTB18
hsa:10473	hsa:HMGN4
hsa:10474	hsa:TADA3
hsa:10475	hsa:TRIM38
hsa:10476	hsa:ATP5PD
hsa:10477	hsa:UBE2E3
hsa:10478	hsa:SLC25A17
hsa:10479	hsa:SLC9A6
hsa:1048	hsa:CEACAM5
hsa:10480	hsa:EIF3M
hsa:10481	hsa:HOXB13
hsa:10482	hsa:NXF1
hsa:10483	hsa:SEC23B
hsa:10484	hsa:SEC23A
hsa:10485	hsa:C1orf61
hsa:10486	hsa:CAP2
hsa:10487	hsa:CAP1
hsa:10488	hsa:CREB3
hsa:10489	hsa:LRRC41
hsa:10490	hsa:VTI1B
hsa:104909134	hsa:CRHR1-IT1-CRHR1
hsa:10491	hsa:CRTAP
hsa:10492	hsa:SYNCRIP
hsa:10493	hsa:VAT1
hsa:10494	hsa:STK25
hsa:10495	hsa:ENOX2
hsa:10497	hsa:UNC13B
hsa:10498	hsa:CARM1
hsa:10499	hsa:NCOA2
hsa:105	hsa:ADARB2
hsa:1050	hsa:CEBPA
hsa:10500	hsa:SEMA6C
hsa:10501	hsa:SEMA6B
hsa:10505	hsa:SEMA4F
hsa:10507	hsa:SEMA4D
hsa:10509	hsa:SEMA4B
hsa:1051	hsa:CEBPB
hsa:10512	hsa:SEMA3C
hsa:10513	hsa:APPBP2
hsa:10514	hsa:MYBBP1A
hsa:10516	hsa:FBLN5
hsa:10517	hsa:FBXW10
hsa:10518	hsa:CIB2
hsa:10519	hsa:CIB1
hsa:1052	hsa:CEBPD
hsa:10520	hsa:ZNF211
hsa:10521	hsa:DDX17
hsa:10522	hsa:DEAF1
hsa:10523	hsa:CHERP
hsa:10524	hsa:KAT5
hsa:10525	hsa:HYOU1
hsa:10526	hsa:IPO8
hsa:10527	hsa:IPO7
hsa:10528	hsa:NOP56
hsa:10529	hsa:NEBL
hsa:1053	hsa:CEBPE
hsa:10531	hsa:PITRM1
hsa:10533	hsa:ATG7
hsa:10534	hsa:ZNRD2
hsa:10535	hsa:RNASEH2A
hsa:10536	hsa:P3H3
hsa:10537	hsa:UBD
hsa:105371045	hsa:PERCC1
hsa:105371242	hsa:PPIAL4H
hsa:105371346	hsa:CPHXL
hsa:105372267	hsa:NFILZ
hsa:105372280	hsa:GNG14
hsa:105372883	hsa:LINC02767
hsa:105372978	hsa:LINC01638
hsa:105373251	hsa:FAM236D
hsa:105373297	hsa:ERVFC1
hsa:105373377	hsa:PNMA6F
hsa:105375355	hsa:UPK3B
hsa:105376230	hsa:TEX53
hsa:105378220	hsa:MARCOL
hsa:105378696	hsa:TMEM275
hsa:105378803	hsa:LRRC53
hsa:105378952	hsa:KLF18
hsa:10538	hsa:BATF
hsa:10539	hsa:GLRX3
hsa:1054	hsa:CEBPG
hsa:10540	hsa:DCTN2
hsa:10541	hsa:ANP32B
hsa:10542	hsa:LAMTOR5
hsa:10544	hsa:PROCR
hsa:10548	hsa:TM9SF1
hsa:10549	hsa:PRDX4
hsa:10550	hsa:ARL6IP5
hsa:10551	hsa:AGR2
hsa:10552	hsa:ARPC1A
hsa:10553	hsa:HTATIP2
hsa:10554	hsa:AGPAT1
hsa:10555	hsa:AGPAT2
hsa:10556	hsa:RPP30
hsa:10557	hsa:RPP38
hsa:10558	hsa:SPTLC1
hsa:10559	hsa:SLC35A1
hsa:1056	hsa:CEL
hsa:10560	hsa:SLC19A2
hsa:10561	hsa:IFI44
hsa:10562	hsa:OLFM4
hsa:10563	hsa:CXCL13
hsa:10564	hsa:ARFGEF2
hsa:10565	hsa:ARFGEF1
hsa:10566	hsa:AKAP3
hsa:10567	hsa:RABAC1
hsa:10568	hsa:SLC34A2
hsa:10569	hsa:SLU7
hsa:10570	hsa:DPYSL4
hsa:10572	hsa:SIVA1
hsa:10573	hsa:MRPL28
hsa:10574	hsa:CCT7
hsa:10575	hsa:CCT4
hsa:10576	hsa:CCT2
hsa:10577	hsa:NPC2
hsa:10578	hsa:GNLY
hsa:10579	hsa:TACC2
hsa:1058	hsa:CENPA
hsa:10580	hsa:SORBS1
hsa:10581	hsa:IFITM2
hsa:10584	hsa:COLEC10
hsa:10585	hsa:POMT1
hsa:10586	hsa:MAB21L2
hsa:10587	hsa:TXNRD2
hsa:10588	hsa:MTHFS
hsa:10589	hsa:DRAP1
hsa:1059	hsa:CENPB
hsa:10590	hsa:SCGN
hsa:10591	hsa:DNPH1
hsa:10592	hsa:SMC2
hsa:10594	hsa:PRPF8
hsa:10595	hsa:ERN2
hsa:10597	hsa:TRAPPC2B
hsa:10598	hsa:AHSA1
hsa:10599	hsa:SLCO1B1
hsa:1060	hsa:CENPC
hsa:10600	hsa:USP16
hsa:10602	hsa:CDC42EP3
hsa:10603	hsa:SH2B2
hsa:10605	hsa:PAIP1
hsa:10606	hsa:PAICS
hsa:10607	hsa:TBL3
hsa:10608	hsa:MXD4
hsa:10609	hsa:P3H4
hsa:10610	hsa:ST6GALNAC2
hsa:10611	hsa:PDLIM5
hsa:10612	hsa:TRIM3
hsa:10613	hsa:ERLIN1
hsa:10614	hsa:HEXIM1
hsa:10615	hsa:SPAG5
hsa:10616	hsa:RBCK1
hsa:10617	hsa:STAMBP
hsa:10618	hsa:TGOLN2
hsa:1062	hsa:CENPE
hsa:10620	hsa:ARID3B
hsa:10621	hsa:POLR3F
hsa:10622	hsa:POLR3G
hsa:10623	hsa:POLR3C
hsa:10625	hsa:IVNS1ABP
hsa:10626	hsa:TRIM16
hsa:10627	hsa:MYL12A
hsa:10628	hsa:TXNIP
hsa:10629	hsa:TAF6L
hsa:1063	hsa:CENPF
hsa:10630	hsa:PDPN
hsa:10631	hsa:POSTN
hsa:10632	hsa:ATP5MG
hsa:10633	hsa:RASL10A
hsa:10634	hsa:GAS2L1
hsa:10635	hsa:RAD51AP1
hsa:10636	hsa:RGS14
hsa:10637	hsa:LEFTY1
hsa:10640	hsa:EXOC5
hsa:10641	hsa:NPRL2
hsa:10642	hsa:IGF2BP1
hsa:10643	hsa:IGF2BP3
hsa:10644	hsa:IGF2BP2
hsa:10645	hsa:CAMKK2
hsa:10647	hsa:SCGB1D2
hsa:10648	hsa:SCGB1D1
hsa:10650	hsa:PRELID3A
hsa:10651	hsa:MTX2
hsa:10652	hsa:YKT6
hsa:10653	hsa:SPINT2
hsa:10654	hsa:PMVK
hsa:10655	hsa:DMRT2
hsa:10656	hsa:KHDRBS3
hsa:10657	hsa:KHDRBS1
hsa:10658	hsa:CELF1
hsa:10659	hsa:CELF2
hsa:1066	hsa:CES1
hsa:10660	hsa:LBX1
hsa:10661	hsa:KLF1
hsa:10663	hsa:CXCR6
hsa:106631777	hsa:RNA45SN1
hsa:106631781	hsa:RNA18SN1
hsa:106632260	hsa:RNA5-8SN1
hsa:106632264	hsa:RNA28SN1
hsa:106632271	hsa:SNORD128
hsa:106633800	hsa:SNORD133
hsa:106633801	hsa:SCARNA28
hsa:106633803	hsa:SNORD134
hsa:106633804	hsa:SNORD135
hsa:106633805	hsa:SNORD136
hsa:106633806	hsa:SNORD142
hsa:106633808	hsa:SNORD143
hsa:106633809	hsa:SNORD144
hsa:106633810	hsa:SCARNA26A
hsa:106633814	hsa:SNORA86
hsa:106633816	hsa:SCARNA26B
hsa:106635520	hsa:SNORA87
hsa:106635521	hsa:SNORA88
hsa:106635522	hsa:SNORA89
hsa:106635523	hsa:SNORA90
hsa:106635524	hsa:SNORA91
hsa:106635525	hsa:SNORA92
hsa:106635526	hsa:SNORA93
hsa:106635528	hsa:SNORA94
hsa:106635529	hsa:SNORA95
hsa:106635530	hsa:SNORA98
hsa:106635531	hsa:SNORA99
hsa:106635532	hsa:SNORA100
hsa:106635533	hsa:SNORA103
hsa:106635534	hsa:SNORA104
hsa:106635539	hsa:SNORA105A
hsa:106635540	hsa:SNORA105B
hsa:106635541	hsa:SNORA105C
hsa:106635542	hsa:SNORA107
hsa:106635543	hsa:SNORA108
hsa:106635544	hsa:SNORA109
hsa:106635545	hsa:SNORA110
hsa:106635546	hsa:SNORA111
hsa:106635547	hsa:SNORD129
hsa:106635548	hsa:SNORD130
hsa:106635549	hsa:SNORD131
hsa:106635550	hsa:SNORD132
hsa:106635615	hsa:SNORD137
hsa:106635682	hsa:SNORD140
hsa:106635683	hsa:SNORD141A
hsa:106635684	hsa:SNORD141B
hsa:10664	hsa:CTCF
hsa:10665	hsa:TSBP1
hsa:10666	hsa:CD226
hsa:10667	hsa:FARS2
hsa:10668	hsa:CGRRF1
hsa:10669	hsa:CGREF1
hsa:10670	hsa:RRAGA
hsa:106707243	hsa:PRH1-TAS2R14
hsa:10671	hsa:DCTN6
hsa:10672	hsa:GNA13
hsa:10673	hsa:TNFSF13B
hsa:10675	hsa:CSPG5
hsa:10677	hsa:AVIL
hsa:10678	hsa:B3GNT2
hsa:1068	hsa:CETN1
hsa:10681	hsa:GNB5
hsa:10682	hsa:EBP
hsa:106821730	hsa:BUB1B-PAK6
hsa:10683	hsa:DLL3
hsa:10686	hsa:CLDN16
hsa:106865373	hsa:GET1-SH3BGR
hsa:10687	hsa:PNMA2
hsa:1069	hsa:CETN2
hsa:10690	hsa:FUT9
hsa:10691	hsa:GMEB1
hsa:10692	hsa:RRH
hsa:10693	hsa:CCT6B
hsa:10694	hsa:CCT8
hsa:10695	hsa:CNPY3
hsa:10699	hsa:CORIN
hsa:107	hsa:ADCY1
hsa:1070	hsa:CETN3
hsa:107080644	hsa:CNPY3-GNMT
hsa:1071	hsa:CETP
hsa:10712	hsa:FAM189B
hsa:10713	hsa:USP39
hsa:10714	hsa:POLD3
hsa:10715	hsa:CERS1
hsa:10716	hsa:TBR1
hsa:10717	hsa:AP4B1
hsa:10718	hsa:NRG3
hsa:107181291	hsa:PYDC5
hsa:1072	hsa:CFL1
hsa:10720	hsa:UGT2B11
hsa:10721	hsa:POLQ
hsa:10723	hsa:SLC12A7
hsa:10724	hsa:OGA
hsa:10725	hsa:NFAT5
hsa:10726	hsa:NUDC
hsa:10728	hsa:PTGES3
hsa:107282092	hsa:BOLA2-SMG1P6
hsa:1073	hsa:CFL2
hsa:10730	hsa:YME1L1
hsa:107303344	hsa:SETDB2-PHF11
hsa:10732	hsa:TCFL5
hsa:10733	hsa:PLK4
hsa:10734	hsa:STAG3
hsa:10735	hsa:STAG2
hsa:10736	hsa:SIX2
hsa:10738	hsa:RFPL3
hsa:10739	hsa:RFPL2
hsa:107397391	hsa:SCARNA21B
hsa:107397392	hsa:SCARNA18B
hsa:107399301	hsa:SNORA101A
hsa:107399303	hsa:SNORA101B
hsa:10741	hsa:RBBP9
hsa:10742	hsa:RAI2
hsa:10743	hsa:RAI1
hsa:10744	hsa:PTTG2
hsa:10745	hsa:PHTF1
hsa:10746	hsa:MAP3K2
hsa:10747	hsa:MASP2
hsa:10749	hsa:KIF1C
hsa:1075	hsa:CTSC
