hsa:9133;CCNB2
hsa:9134;CCNE2
hsa:9135;RABEP1
hsa:9136;RRP9
hsa:9138;ARHGEF1
hsa:9139;CBFA2T2
hsa:9140;ATG12
hsa:9141;PDCD5
hsa:9143;SYNGR3
hsa:9144;SYNGR2
hsa:9145;SYNGR1
hsa:9146;HGS
hsa:9147;NEMF
hsa:9148;NEURL1
hsa:9149;DYRK1B
hsa:9150;CTDP1
hsa:9152;SLC6A5
hsa:9153;SLC28A2
hsa:9154;SLC28A1
hsa:9156;EXO1
hsa:9158;FIBP
hsa:9159;PCSK7
hsa:9162;DGKI
hsa:9166;EBAG9
hsa:9167;COX7A2L
hsa:9168;TMSB10
hsa:9169;SCAF11
hsa:9170;LPAR2
hsa:9172;MYOM2
hsa:9173;IL1RL1
hsa:9175;MAP3K13
hsa:9177;HTR3B
hsa:9179;AP4M1
hsa:9180;OSMR
hsa:9181;ARHGEF2
hsa:9182;RASSF9
hsa:9183;ZW10
hsa:9184;BUB3
hsa:9185;REPS2
hsa:9187;SLC24A1
hsa:9188;DDX21
hsa:9189;ZBED1
hsa:9191;DEDD
hsa:9194;SLC16A7
hsa:9196;KCNAB3
hsa:9197;SLC33A1
hsa:9200;HACD1
hsa:9201;DCLK1
hsa:9202;ZMYM4
hsa:9203;ZMYM3
hsa:9204;ZMYM6
hsa:9205;ZMYM5
hsa:9208;LRRFIP1
hsa:9209;LRRFIP2
hsa:9210;BMP15
hsa:9211;LGI1
hsa:9212;AURKB
hsa:9213;XPR1
hsa:9214;FCMR
hsa:9215;LARGE1
hsa:9217;VAPB
hsa:9218;VAPA
hsa:9219;MTA2
hsa:9220;TIAF1
hsa:9221;NOLC1
hsa:9223;MAGI1
hsa:9227;LRAT
hsa:9228;DLGAP2
hsa:9229;DLGAP1
hsa:9230;RAB11B
hsa:9231;DLG5
hsa:9232;PTTG1
hsa:9235;IL32
hsa:9236;CCPG1
hsa:9238;TBRG4
hsa:9240;PNMA1
hsa:9241;NOG
hsa:9242;MSC
hsa:9244;CRLF1
hsa:9245;GCNT3
hsa:9246;UBE2L6
hsa:9247;GCM2
hsa:9248;GPR50
hsa:9249;DHRS3
hsa:9252;RPS6KA5
hsa:9253;NUMBL
hsa:9254;CACNA2D2
hsa:9255;AIMP1
hsa:9256;TSPOAP1
hsa:9258;MFHAS1
hsa:9260;PDLIM7
hsa:9261;MAPKAPK2
hsa:9262;STK17B
hsa:9263;STK17A
hsa:9265;CYTH3
hsa:9266;CYTH2
hsa:9267;CYTH1
hsa:9270;ITGB1BP1
hsa:9271;PIWIL1
hsa:9274;BCL7C
hsa:9275;BCL7B
hsa:9276;COPB2
hsa:9277;WDR46
hsa:9278;ZBTB22
hsa:9282;MED14
hsa:9283;GPR37L1
hsa:9284;NPIPA1
hsa:9287;TAAR2
hsa:9288;TAAR3P
hsa:9289;ADGRG1
hsa:9290;GPR55
hsa:9293;GPR52
hsa:9294;S1PR2
hsa:9295;SRSF11
hsa:9296;ATP6V1F
hsa:9297;SNORD29
hsa:9298;SNORD31
hsa:9299;SNORD30
hsa:9300;SNORD28
hsa:9301;SNORD27
hsa:9302;SNORD26
hsa:9303;SNORD25
hsa:9304;SNORD22
hsa:9306;SOCS6
hsa:9308;CD83
hsa:9310;ZNF235
hsa:9311;ASIC3
hsa:9312;KCNB2
hsa:9313;MMP20
hsa:9314;KLF4
hsa:9315;NREP
hsa:9317;PTER
hsa:9318;COPS2
hsa:9319;TRIP13
hsa:9320;TRIP12
hsa:9321;TRIP11
hsa:9322;TRIP10
hsa:9324;HMGN3
hsa:9325;TRIP4
hsa:9326;ZNHIT3
hsa:9328;GTF3C5
hsa:9329;GTF3C4
hsa:9330;GTF3C3
hsa:9331;B4GALT6
hsa:9332;CD163
hsa:9333;TGM5
hsa:9334;B4GALT5
hsa:9337;CNOT8
hsa:9338;TCEAL1
hsa:9340;GLP2R
hsa:9341;VAMP3
hsa:9342;SNAP29
hsa:9343;EFTUD2
hsa:9344;TAOK2
hsa:9348;NDST3
hsa:9349;RPL23
hsa:9350;CER1
hsa:9351;SLC9A3R2
hsa:9352;TXNL1
hsa:9353;SLIT2
hsa:9354;UBE4A
hsa:9355;LHX2
hsa:9356;SLC22A6
hsa:9358;ITGBL1
hsa:9360;PPIG
hsa:9361;LONP1
hsa:9362;CPNE6
hsa:9363;RAB33A
hsa:9364;RAB28
hsa:9365;KL
hsa:9366;RAB9BP1
hsa:9367;RAB9A
hsa:9368;SLC9A3R1
hsa:9369;NRXN3
hsa:9370;ADIPOQ
hsa:9371;KIF3B
hsa:9372;ZFYVE9
hsa:9373;PLAA
hsa:9374;PPT2
hsa:9375;TM9SF2
hsa:9376;SLC22A8
hsa:9377;COX5A
hsa:9378;NRXN1
hsa:9379;NRXN2
hsa:9380;GRHPR
hsa:9381;OTOF
hsa:9382;COG1
hsa:9383;TSIX
hsa:9388;LIPG
hsa:9389;SLC22A14
hsa:9390;SLC22A13
hsa:9391;CIAO1
hsa:9392;TGFBRAP1
hsa:9394;HS6ST1
hsa:9397;NMT2
hsa:9398;CD101
hsa:9399;STOML1
hsa:9400;RECQL5
hsa:9401;RECQL4
hsa:9402;GRAP2
hsa:9403;SELENOF
hsa:9404;LPXN
hsa:9406;ZRANB2
hsa:9407;TMPRSS11D
hsa:9409;PEX16
hsa:9410;SNRNP40
hsa:9411;ARHGAP29
hsa:9412;MED21
hsa:9413;FAM189A2
hsa:9414;TJP2
hsa:9415;FADS2
hsa:9416;DDX23
hsa:9419;CRIPT
hsa:9420;CYP7B1
hsa:9421;HAND1
hsa:9422;ZNF264
hsa:9423;NTN1
hsa:9424;KCNK6
hsa:9425;CDYL
hsa:9426;CDY2A
hsa:9427;ECEL1
hsa:9429;ABCG2
hsa:9435;CHST2
hsa:9436;NCR2
hsa:9437;NCR1
hsa:9439;MED23
hsa:9440;MED17
hsa:9441;MED26
hsa:9442;MED27
hsa:9443;MED7
hsa:9444;QKI
hsa:9445;ITM2B
hsa:9446;GSTO1
hsa:9447;AIM2
hsa:9448;MAP4K4
hsa:9450;LY86
hsa:9451;EIF2AK3
hsa:9452;ITM2A
hsa:9453;GGPS1
hsa:9454;HOMER3
hsa:9455;HOMER2
hsa:9456;HOMER1
hsa:9457;FHL5
hsa:9459;ARHGEF6
hsa:9462;RASAL2
hsa:9463;PICK1
hsa:9464;HAND2
hsa:9465;AKAP7
hsa:9466;IL27RA
hsa:9467;SH3BP5
hsa:9468;PCYT1B
hsa:9469;CHST3
hsa:9470;EIF4E2
hsa:9472;AKAP6
hsa:9473;THEMIS2
hsa:9474;ATG5
hsa:9475;ROCK2
hsa:9476;NAPSA
hsa:9477;MED20
hsa:9478;CABP1
hsa:9479;MAPK8IP1
hsa:9480;ONECUT2
hsa:9481;SLC25A27
hsa:9482;STX8
hsa:9486;CHST10
hsa:9487;PIGL
hsa:9488;PIGB
hsa:9489;PGS1
hsa:9491;PSMF1
hsa:9493;KIF23
hsa:9495;AKAP5
hsa:9496;TBX4
hsa:9497;SLC4A7
hsa:9498;SLC4A8
hsa:9499;MYOT
hsa:9500;MAGED1
hsa:9501;RPH3AL
hsa:9502;XAGE2
hsa:9506;PAGE4
hsa:9507;ADAMTS4
hsa:9508;ADAMTS3
hsa:9509;ADAMTS2
hsa:9510;ADAMTS1
hsa:9512;PMPCB
hsa:9513;FXR2
hsa:9514;GAL3ST1
hsa:9515;STXBP5L
hsa:9516;LITAF
hsa:9517;SPTLC2
hsa:9518;GDF15
hsa:9519;TBPL1
hsa:9520;NPEPPS
hsa:9521;EEF1E1
hsa:9522;SCAMP1
hsa:9524;TECR
hsa:9525;VPS4B
hsa:9526;MPDU1
hsa:9527;GOSR1
hsa:9528;TMEM59
hsa:9529;BAG5
hsa:9530;BAG4
hsa:9531;BAG3
hsa:9532;BAG2
hsa:9533;POLR1C
hsa:9534;ZNF254
hsa:9535;GMFG
hsa:9536;PTGES
hsa:9537;TP53I11
hsa:9538;EI24
hsa:9540;TP53I3
hsa:9541;CIR1
hsa:9542;NRG2
hsa:9543;IGDCC3
hsa:9545;RAB3D
hsa:9546;APBA3
hsa:9547;CXCL14
hsa:9550;ATP6V1G1
hsa:9551;ATP5MF
hsa:9552;SPAG7
hsa:9553;MRPL33
hsa:9554;SEC22B
hsa:9555;MACROH2A1
hsa:9556;ATP5MPL
hsa:9557;CHD1L
hsa:9559;VPS26A
hsa:9560;CCL4L2
hsa:9562;MINPP1
hsa:9563;H6PD
hsa:9564;BCAR1
hsa:9567;GTPBP1
hsa:9568;GABBR2
hsa:9569;GTF2IRD1
hsa:9570;GOSR2
hsa:9572;NR1D1
hsa:9573;GDF3
hsa:9575;CLOCK
hsa:9576;SPAG6
hsa:9577;BABAM2
hsa:9578;CDC42BPB
hsa:9580;SOX13
hsa:9581;PREPL
hsa:9582;APOBEC3B
hsa:9583;ENTPD4
hsa:9584;RBM39
hsa:9585;KIF20B
hsa:9586;CREB5
hsa:9587;MAD2L1BP
hsa:9588;PRDX6
hsa:9589;WTAP
hsa:9590;AKAP12
hsa:9592;IER2
hsa:9595;CYTIP
hsa:9597;SMAD5-AS1
hsa:9600;PITPNM1
hsa:9601;PDIA4
hsa:9603;NFE2L3
hsa:9604;RNF14
hsa:9605;VPS9D1
hsa:9607;CARTPT
hsa:9609;RAB36
hsa:9610;RIN1
hsa:9611;NCOR1
hsa:9612;NCOR2
hsa:9615;GDA
hsa:9616;RNF7
hsa:9617;MTRF1
hsa:9618;TRAF4
hsa:9619;ABCG1
hsa:9620;CELSR1
hsa:9622;KLK4
hsa:9623;TCL1B
hsa:9625;AATK
hsa:9626;GUCA1C
hsa:9627;SNCAIP
hsa:9628;RGS6
hsa:9629;CLCA3P
hsa:9630;GNA14
hsa:9631;NUP155
hsa:9632;SEC24C
hsa:9633;TESMIN
hsa:9635;CLCA2
hsa:9636;ISG15
hsa:9637;FEZ2
hsa:9638;FEZ1
hsa:9639;ARHGEF10
hsa:9640;ZNF592
hsa:9641;IKBKE
hsa:9643;MORF4L2
hsa:9644;SH3PXD2A
hsa:9645;MICAL2
hsa:9646;CTR9
hsa:9647;PPM1F
hsa:9648;GCC2
hsa:9649;RALGPS1
hsa:9650;MTFR1
hsa:9651;PLCH2
hsa:9652;TTC37
hsa:9653;HS2ST1
hsa:9654;TTLL4
hsa:9655;SOCS5
hsa:9656;MDC1
hsa:9657;IQCB1
hsa:9658;ZNF516
hsa:9659;PDE4DIP
hsa:9662;CEP135
hsa:9663;LPIN2
hsa:9665;MARF1
hsa:9666;DZIP3
hsa:9667;SAFB2
hsa:9668;ZNF432
hsa:9669;EIF5B
hsa:9670;IPO13
hsa:9671;WSCD2
hsa:9672;SDC3
hsa:9673;SLC25A44
hsa:9674;KIAA0040
hsa:9675;TTI1
hsa:9677;PPIP5K1
hsa:9678;PHF14
hsa:9679;FAM53B
hsa:9681;DEPDC5
hsa:9682;KDM4A
hsa:9683;N4BP1
hsa:9684;LRRC14
hsa:9685;CLINT1
hsa:9686;VGLL4
hsa:9687;GREB1
hsa:9688;NUP93
hsa:9689;BZW1
hsa:9690;UBE3C
hsa:9692;PRORP
hsa:9693;RAPGEF2
hsa:9694;EMC2
hsa:9695;EDEM1
hsa:9696;CROCC
hsa:9697;TRAM2
hsa:9698;PUM1
hsa:9699;RIMS2
hsa:9700;ESPL1
hsa:9701;PPP6R2
hsa:9702;CEP57
hsa:9703;KIAA0100
hsa:9704;DHX34
hsa:9705;ST18
hsa:9706;ULK2
hsa:9708;PCDHGA8
hsa:9709;HERPUD1
hsa:9710;KIAA0355
hsa:9711;RUBCN
hsa:9712;USP6NL
hsa:9715;FAM131B
hsa:9716;AQR
hsa:9717;SEC14L5
hsa:9718;ECE2
hsa:9719;ADAMTSL2
hsa:9720;CCDC144A
hsa:9721;GPRIN2
hsa:9722;NOS1AP
hsa:9723;SEMA3E
hsa:9724;UTP14C
hsa:9725;TMEM63A
hsa:9726;ZNF646
hsa:9727;RAB11FIP3
hsa:9728;SECISBP2L
hsa:9729;KIAA0408
hsa:9730;DCAF1
hsa:9731;CEP104
hsa:9732;DOCK4
hsa:9733;SART3
hsa:9734;HDAC9
hsa:9735;KNTC1
hsa:9736;USP34
hsa:9737;GPRASP1
hsa:9738;CCP110
hsa:9739;SETD1A
hsa:9741;LAPTM4A
hsa:9742;IFT140
hsa:9743;ARHGAP32
hsa:9744;ACAP1
hsa:9745;ZNF536
hsa:9746;CLSTN3
hsa:9747;TCAF1
hsa:9748;SLK
hsa:9749;PHACTR2
hsa:9750;RIPOR2
hsa:9751;SNPH
hsa:9752;PCDHA9
hsa:9753;ZSCAN12
hsa:9754;STARD8
hsa:9755;TBKBP1
hsa:9757;KMT2B
hsa:9758;FRMPD4
hsa:9759;HDAC4
hsa:9760;TOX
hsa:9761;MLEC
hsa:9762;LZTS3
hsa:9764;KIAA0513
hsa:9765;ZFYVE16
hsa:9766;SUSD6
hsa:9767;JADE3
hsa:9768;PCLAF
hsa:9770;RASSF2
hsa:9771;RAPGEF5
hsa:9772;TMEM94
hsa:9774;BCLAF1
hsa:9775;EIF4A3
hsa:9776;ATG13
hsa:9777;TM9SF4
hsa:9778;KIAA0232
hsa:9779;TBC1D5
hsa:9780;PIEZO1
hsa:9781;RNF144A
hsa:9782;MATR3
hsa:9783;RIMS3
hsa:9784;SNX17
hsa:9785;DHX38
hsa:9786;KIAA0586
hsa:9787;DLGAP5
hsa:9788;MTSS1
hsa:9789;SPCS2
hsa:9790;BMS1
hsa:9791;PTDSS1
hsa:9792;SERTAD2
hsa:9793;CKAP5
hsa:9794;MAML1
hsa:9796;PHYHIP
hsa:9797;TATDN2
hsa:9798;IST1
hsa:9801;MRPL19
hsa:9802;DAZAP2
hsa:9804;TOMM20
hsa:9805;SCRN1
hsa:9806;SPOCK2
hsa:9807;IP6K1
hsa:9808;KIAA0087
hsa:9810;RNF40
hsa:9811;CTIF
hsa:9812;DELE1
hsa:9813;EFCAB14
hsa:9814;SFI1
hsa:9815;GIT2
hsa:9816;URB2
hsa:9817;KEAP1
hsa:9818;NUP58
hsa:9819;TSC22D2
hsa:9820;CUL7
hsa:9821;RB1CC1
hsa:9823;ARMCX2
hsa:9824;ARHGAP11A
hsa:9825;SPATA2
hsa:9826;ARHGEF11
hsa:9827;RGP1
hsa:9828;ARHGEF17
hsa:9829;DNAJC6
hsa:9830;TRIM14
hsa:9831;ZNF623
hsa:9832;JAKMIP2
hsa:9833;MELK
hsa:9834;FAM30A
hsa:9836;LCMT2
hsa:9837;GINS1
hsa:9839;ZEB2
hsa:9840;TESPA1
hsa:9841;ZBTB24
hsa:9842;PLEKHM1
hsa:9843;HEPH
hsa:9844;ELMO1
hsa:9846;GAB2
hsa:9847;C2CD5
hsa:9848;MFAP3L
hsa:9849;ZNF518A
hsa:9851;KIAA0753
hsa:9852;EPM2AIP1
hsa:9853;RUSC2
hsa:9854;C2CD2L
hsa:9855;FARP2
hsa:9856;KIAA0319
hsa:9857;CEP350
hsa:9858;PPP1R26
hsa:9859;CEP170
hsa:9860;LRIG2
hsa:9861;PSMD6
hsa:9862;MED24
hsa:9863;MAGI2
hsa:9865;TRIL
hsa:9866;TRIM66
hsa:9867;PJA2
hsa:9868;TOMM70
hsa:9869;SETDB1
hsa:9870;AREL1
hsa:9871;SEC24D
hsa:9873;FCHSD2
hsa:9874;TLK1
hsa:9875;URB1
hsa:9877;ZC3H11A
hsa:9878;TOX4
hsa:9879;DDX46
hsa:9880;ZBTB39
hsa:9881;TRANK1
hsa:9882;TBC1D4
hsa:9883;POM121
hsa:9884;LRRC37A
hsa:9885;OSBPL2
hsa:9886;RHOBTB1
hsa:9887;SMG7
hsa:9889;ZBED4
hsa:9890;PLPPR4
hsa:9891;NUAK1
hsa:9892;SNAP91
hsa:9894;TELO2
hsa:9895;TECPR2
hsa:9896;FIG4
hsa:9897;WASHC5
hsa:9898;UBAP2L
hsa:9899;SV2B
hsa:9900;SV2A
hsa:9901;SRGAP3
hsa:9902;MRC2
hsa:9903;KLHL21
hsa:9904;RBM19
hsa:9905;SGSM2
hsa:9906;SLC35E2A
hsa:9907;AP5Z1
hsa:9908;G3BP2
hsa:9909;DENND4B
hsa:9910;RABGAP1L
hsa:9911;TMCC2
hsa:9912;ARHGAP44
hsa:9913;SUPT7L
hsa:9914;ATP2C2
hsa:9915;ARNT2
hsa:9917;FAM20B
hsa:9918;NCAPD2
hsa:9919;SEC16A
hsa:9920;KBTBD11
hsa:9921;RNF10
hsa:9922;IQSEC1
hsa:9923;ZBTB40
hsa:9924;PAN2
hsa:9925;ZBTB5
hsa:9926;LPGAT1
hsa:9927;MFN2
hsa:9928;KIF14
hsa:9929;JOSD1
hsa:9931;HELZ
hsa:9933;PUM3
hsa:9934;P2RY14
hsa:9935;MAFB
hsa:9936;CD302
hsa:9937;DCLRE1A
hsa:9938;ARHGAP25
hsa:9939;RBM8A
hsa:9940;DLEC1
hsa:9941;EXOG
hsa:9942;XYLB
hsa:9943;OXSR1
hsa:9945;GFPT2
hsa:9946;CRYZL1
hsa:9947;MAGEC1
hsa:9948;WDR1
hsa:9949;AMMECR1
hsa:9950;GOLGA5
hsa:9951;HS3ST4
hsa:9953;HS3ST3B1
hsa:9955;HS3ST3A1
hsa:9956;HS3ST2
hsa:9957;HS3ST1
hsa:9958;USP15
hsa:9960;USP3
hsa:9961;MVP
hsa:9962;SLC23A2
hsa:9963;SLC23A1
hsa:9965;FGF19
hsa:9966;TNFSF15
hsa:9967;THRAP3
hsa:9968;MED12
hsa:9969;MED13
hsa:9970;NR1I3
hsa:9971;NR1H4
hsa:9972;NUP153
hsa:9973;CCS
hsa:9975;NR1D2
hsa:9976;CLEC2B
hsa:9978;RBX1
hsa:9980;DOP1B
hsa:9982;FGFBP1
hsa:9984;THOC1
hsa:9985;REC8
hsa:9986;RCE1
hsa:9987;HNRNPDL
hsa:9988;DMTF1
hsa:9989;PPP4R1
hsa:9990;SLC12A6
hsa:9991;PTBP3
hsa:9992;KCNE2
hsa:9993;DGCR2
hsa:9994;CASP8AP2
hsa:9997;SCO2
hsa:10000;AKT3
hsa:10001;MED6
hsa:10002;NR2E3
hsa:10003;NAALAD2
hsa:10004;NAALADL1
hsa:10005;ACOT8
hsa:10006;ABI1
hsa:10007;GNPDA1
hsa:10008;KCNE3
hsa:10009;ZBTB33
hsa:10010;TANK
hsa:10011;SRA1
hsa:10013;HDAC6
hsa:10014;HDAC5
hsa:10015;PDCD6IP
hsa:10016;PDCD6
hsa:10017;BCL2L10
hsa:10018;BCL2L11
hsa:10019;SH2B3
hsa:10020;GNE
hsa:10021;HCN4
hsa:10022;INSL5
hsa:10023;FRAT1
hsa:10024;TROAP
hsa:10025;MED16
hsa:10026;PIGK
hsa:10036;CHAF1A
hsa:10038;PARP2
hsa:10039;PARP3
hsa:10040;TOM1L1
hsa:10042;HMGXB4
hsa:10043;TOM1
hsa:10044;SH2D3C
hsa:10045;SH2D3A
hsa:10046;MAMLD1
hsa:10047;CST8
hsa:10048;RANBP9
hsa:10049;DNAJB6
hsa:10050;SLC17A4
hsa:10051;SMC4
hsa:10052;GJC1
hsa:10053;AP1M2
hsa:10054;UBA2
hsa:10055;SAE1
hsa:10056;FARSB
hsa:10057;ABCC5
hsa:10058;ABCB6
hsa:10059;DNM1L
hsa:10060;ABCC9
hsa:10061;ABCF2
hsa:10062;NR1H3
hsa:10063;COX17
hsa:10066;SCAMP2
hsa:10067;SCAMP3
hsa:10068;IL18BP
hsa:10069;RWDD2B
hsa:10071;MUC12
hsa:10072;DPP3
hsa:10073;SNUPN
hsa:10075;HUWE1
hsa:10076;PTPRU
hsa:10077;TSPAN32
hsa:10078;TSSC4
hsa:10079;ATP9A
hsa:10081;PDCD7
hsa:10082;GPC6
hsa:10083;USH1C
hsa:10084;PQBP1
hsa:10085;EDIL3
hsa:10086;HHLA1
hsa:10087;CERT1
hsa:10089;KCNK7
hsa:10090;UST
hsa:10092;ARPC5
hsa:10093;ARPC4
hsa:10094;ARPC3
hsa:10095;ARPC1B
hsa:10096;ACTR3
hsa:10097;ACTR2
hsa:10098;TSPAN5
hsa:10099;TSPAN3
hsa:10100;TSPAN2
hsa:10101;NUBP2
hsa:10102;TSFM
hsa:10103;TSPAN1
hsa:10105;PPIF
hsa:10106;CTDSP2
hsa:10107;TRIM10
hsa:10109;ARPC2
hsa:10110;SGK2
hsa:10111;RAD50
hsa:10112;KIF20A
hsa:10113;PREB
hsa:10114;HIPK3
hsa:10116;FEM1B
hsa:10117;ENAM
hsa:10120;ACTR1B
hsa:10121;ACTR1A
hsa:10123;ARL4C
hsa:10124;ARL4A
hsa:10125;RASGRP1
hsa:10126;DNAL4
hsa:10127;ZNF263
hsa:10128;LRPPRC
hsa:10129;FRY
hsa:10130;PDIA6
hsa:10131;TRAP1
hsa:10133;OPTN
hsa:10134;BCAP31
hsa:10135;NAMPT
hsa:10136;CELA3A
hsa:10137;RBM12
hsa:10138;YAF2
hsa:10139;ARFRP1
hsa:10140;TOB1
hsa:10141;LINC01587
hsa:10142;AKAP9
hsa:10143;CLEC3A
hsa:10144;FAM13A
hsa:10146;G3BP1
hsa:10147;SUGP2
hsa:10148;EBI3
hsa:10149;ADGRG2
hsa:10150;MBNL2
hsa:10151;HNRNPA3P1
hsa:10152;ABI2
hsa:10153;CEBPZ
hsa:10154;PLXNC1
hsa:10155;TRIM28
hsa:10156;RASA4
hsa:10157;AASS
hsa:10158;PDZK1IP1
hsa:10159;ATP6AP2
hsa:10160;FARP1
hsa:10161;LPAR6
hsa:10162;LPCAT3
hsa:10163;WASF2
hsa:10164;CHST4
hsa:10165;SLC25A13
hsa:10166;SLC25A15
hsa:10168;ZNF197
hsa:10169;SERF2
hsa:10170;DHRS9
hsa:10171;RCL1
hsa:10172;ZNF256
hsa:10174;SORBS3
hsa:10175;CNIH1
hsa:10178;TENM1
hsa:10179;RBM7
hsa:10180;RBM6
hsa:10181;RBM5
hsa:10184;LHFPL2
hsa:10186;LHFPL6
hsa:10188;TNK2
hsa:10189;ALYREF
hsa:10190;TXNDC9
hsa:10193;RNF41
hsa:10194;TSHZ1
hsa:10195;ALG3
hsa:10196;PRMT3
hsa:10197;PSME3
hsa:10198;MPHOSPH9
hsa:10199;MPHOSPH10
hsa:10200;MPHOSPH6
hsa:10201;NME6
hsa:10202;DHRS2
hsa:10203;CALCRL
hsa:10204;NUTF2
hsa:10205;MPZL2
hsa:10206;TRIM13
hsa:10207;PATJ
hsa:10208;USPL1
hsa:10209;EIF1
hsa:10210;TOPORS
hsa:10211;FLOT1
hsa:10212;DDX39A
hsa:10213;PSMD14
hsa:10214;SSX3
hsa:10215;OLIG2
hsa:10216;PRG4
hsa:10217;CTDSPL
hsa:10218;ANGPTL7
hsa:10219;KLRG1
hsa:10220;GDF11
hsa:10221;TRIB1
hsa:10223;GPA33
hsa:10224;ZNF443
hsa:10225;CD96
hsa:10226;PLIN3
hsa:10227;MFSD10
hsa:10228;STX6
hsa:10229;COQ7
hsa:10230;NBR2
hsa:10231;RCAN2
hsa:10232;MSLN
hsa:10233;LRRC23
hsa:10234;LRRC17
hsa:10235;RASGRP2
hsa:10236;HNRNPR
hsa:10237;SLC35B1
hsa:10238;DCAF7
hsa:10239;AP3S2
hsa:10240;MRPS31
hsa:10241;CALCOCO2
hsa:10242;KCNMB2
hsa:10243;GPHN
hsa:10244;RABEPK
hsa:10245;TIMM17B
hsa:10246;SLC17A2
hsa:10247;RIDA
hsa:10248;POP7
hsa:10249;GLYAT
hsa:10250;SRRM1
hsa:10251;SPRY3
hsa:10252;SPRY1
hsa:10253;SPRY2
hsa:10254;STAM2
hsa:10255;HCG9
hsa:10256;CNKSR1
hsa:10257;ABCC4
hsa:10260;DENND4A
hsa:10261;IGSF6
hsa:10262;SF3B4
hsa:10263;CDK2AP2
hsa:10265;IRX5
hsa:10266;RAMP2
hsa:10267;RAMP1
hsa:10268;RAMP3
hsa:10269;ZMPSTE24
hsa:10270;AKAP8
hsa:10272;FSTL3
hsa:10273;STUB1
hsa:10274;STAG1
hsa:10276;NET1
hsa:10277;UBE4B
hsa:10278;EFS
hsa:10279;PRSS16
hsa:10280;SIGMAR1
hsa:10281;DSCR4
hsa:10282;BET1
hsa:10283;CWC27
hsa:10284;SAP18
hsa:10285;SMNDC1
hsa:10286;BCAS2
hsa:10287;RGS19
hsa:10288;LILRB2
hsa:10289;EIF1B
hsa:10290;SPEG
hsa:10291;SF3A1
hsa:10293;TRAIP
hsa:10294;DNAJA2
hsa:10295;BCKDK
hsa:10296;MAEA
hsa:10297;APC2
hsa:10298;PAK4
hsa:10299;MARCHF6
hsa:10300;KATNB1
hsa:10301;DLEU1
hsa:10302;SNAPC5
hsa:10307;APBB3
hsa:10308;ZNF267
hsa:10309;CCNO
hsa:10311;VPS26C
hsa:10312;TCIRG1
hsa:10313;RTN3
hsa:10314;LANCL1
hsa:10316;NMUR1
hsa:10317;B3GALT5
hsa:10318;TNIP1
hsa:10319;LAMC3
hsa:10320;IKZF1
hsa:10321;CRISP3
hsa:10322;SMYD5
hsa:10324;KLHL41
hsa:10325;RRAGB
hsa:10326;SIRPB1
hsa:10327;AKR1A1
hsa:10328;EMC8
hsa:10329;RXYLT1
hsa:10330;CNPY2
hsa:10331;B3GNT3
hsa:10332;CLEC4M
hsa:10333;TLR6
hsa:10335;MRVI1
hsa:10336;PCGF3
hsa:10342;TFG
hsa:10343;PKDREJ
hsa:10344;CCL26
hsa:10345;TRDN
hsa:10346;TRIM22
hsa:10347;ABCA7
hsa:10349;ABCA10
hsa:10350;ABCA9
hsa:10351;ABCA8
hsa:10352;WARS2
hsa:10360;NPM3
hsa:10361;NPM2
hsa:10362;HMG20B
hsa:10363;HMG20A
hsa:10365;KLF2
hsa:10367;MICU1
hsa:10368;CACNG3
hsa:10369;CACNG2
hsa:10370;CITED2
hsa:10371;SEMA3A
hsa:10376;TUBA1B
hsa:10379;IRF9
hsa:10380;BPNT1
hsa:10381;TUBB3
hsa:10382;TUBB4A
hsa:10383;TUBB4B
hsa:10384;BTN3A3
hsa:10385;BTN2A2
hsa:10388;SYCP2
hsa:10389;SCML2
hsa:10390;CEPT1
hsa:10391;CORO2B
hsa:10392;NOD1
hsa:10393;ANAPC10
hsa:10394;PRG3
hsa:10395;DLC1
hsa:10396;ATP8A1
hsa:10397;NDRG1
hsa:10398;MYL9
hsa:10399;RACK1
hsa:10400;PEMT
hsa:10401;PIAS3
hsa:10402;ST3GAL6
hsa:10403;NDC80
hsa:10404;CPQ
hsa:10406;WFDC2
hsa:10407;SPAG11B
hsa:10408;MYCNOS
hsa:10409;BASP1
hsa:10410;IFITM3
hsa:10411;RAPGEF3
hsa:10412;NSA2
hsa:10413;YAP1
hsa:10417;SPON2
hsa:10418;SPON1
hsa:10419;PRMT5
hsa:10420;TESK2
hsa:10421;CD2BP2
hsa:10422;UBAC1
hsa:10423;CDIPT
hsa:10424;PGRMC2
hsa:10425;ARIH2
hsa:10426;TUBGCP3
hsa:10427;SEC24B
hsa:10428;CFDP1
hsa:10430;TMEM147
hsa:10432;RBM14
hsa:10434;LYPLA1
hsa:10435;CDC42EP2
hsa:10436;EMG1
hsa:10437;IFI30
hsa:10438;C1D
hsa:10439;OLFM1
hsa:10440;TIMM17A
hsa:10443;N4BP2L2
hsa:10444;ZER1
hsa:10445;MCRS1
hsa:10446;LRRN2
hsa:10447;FAM3C
hsa:10449;ACAA2
hsa:10450;PPIE
hsa:10451;VAV3
hsa:10452;TOMM40
hsa:10454;TAB1
hsa:10455;ECI2
hsa:10456;HAX1
hsa:10457;GPNMB
hsa:10458;BAIAP2
hsa:10459;MAD2L2
hsa:10460;TACC3
hsa:10461;MERTK
hsa:10462;CLEC10A
hsa:10463;SLC30A9
